system,source_file,cp_index,start_line,signature,cp_type,corresponding_nucleus,position_bohr,position_angstrom,density_of_all_electrons,density_of_alpha_electrons,density_of_beta_electrons,spin_density_of_electrons,lagrangian_kinetic_energy_g_r,g_r_in_x_y_z,hamiltonian_kinetic_energy_k_r,potential_energy_density_v_r,energy_density_e_r_or_h_r,laplacian_of_electron_density,electron_localization_function_elf,localized_orbital_locator_lol,local_information_entropy,interaction_region_indicator_iri,reduced_density_gradient_rdg,reduced_density_gradient_with_promolecular_approximation,sign_lambda2_rho,sign_lambda2_rho_with_promolecular_approximation,corr_hole_for_alpha_ref,source_function_ref,wavefunction_value_for_orbital_1,average_local_ionization_energy_alie,van_der_waals_potential_probe_atom,delta_g_under_promolecular_approximation,delta_g_under_hirshfeld_partition,user_defined_real_space_function,esp_from_nuclear_charges,esp_from_electrons,total_esp,norm_of_gradient_is,total,eigenvalues_of_hessian,determinant_of_hessian,ellipticity_of_electron_density,eta_index,stiffness,eigenvalues_of_stress_tensor,stress_tensor_stiffness,stress_tensor_polarizability
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,19,1258,"(3,-1)",bond,,2.082369131249,1.101942288945,0.2759252625,0.1379626313,0.1379626313,0.0,0.04293367272,0.01865909637,0.2774070779,-0.3203407506,-0.2774070779,-0.9378936207,0.9839067563,0.8866327879,0.006821675472,1.437246466e-15,100.0,100.0,-0.2759252625,-0.1792079282,-9.787037714e-09,0.004624560162,6.134283206e-08,0.5908557404,6997252339.0,0.2846069625,0.5042540825,1.0,29.32641108,-28.52045268,505.747,3.486597869e-16,-0.9378936207,0.4812437864,0.2422960769,0.008433,1.480639,1.468256,0.1122072157,1.934738,0.516866
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,20,1328,"(3,-1)",bond,,3.315517129813,1.754496107456,0.2465841062,0.1232920531,0.1232920531,0.0,0.05737953819,0.0115087951,0.2131737835,-0.2705533217,-0.2131737835,-0.6231769814,0.959239599,0.8291179939,0.0061952863,7.962800244e-16,100.0,100.0,-0.2465841062,-0.1757760813,-1.341339948e-09,0.003417218181,7.306071447e-07,0.6124266946,57066508.36,0.3384398297,0.4676117695,1.0,32.04383827,-31.4206533,391.0548,1.706975978e-16,-0.6231769814,0.3117637992,0.06812782988,0.009321,1.506393,1.492482,0.06623466275,2.548457,0.392394
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,21,1398,"(3,-1)",bond,,-0.339470177924,-0.179639881938,0.2794324882,0.1397162441,0.1397162441,0.0,0.06690373311,0.03327140475,0.2666158823,-0.3335196154,-0.2666158823,-0.7988485968,0.9633217682,0.8367512169,0.006895779221,2.502927586e-16,100.0,100.0,-0.2794324882,-0.1895211102,-5.043981564e-05,0.00753889848,-1.743997024e-06,0.7044720193,87829386.59,0.3465076896,0.5198524468,1.0,40.25675894,-39.48294204,485.5778,6.15676919e-17,-0.7988485968,0.3299030196,0.1047968925,0.109643,1.799643,1.621822,0.06602724321,3.033696,0.329631
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,22,1468,"(3,-1)",bond,,4.638329945141,2.454498503618,0.2755023336,0.1377511668,0.1377511668,0.0,0.04318029272,0.01928269376,0.2770046384,-0.3201849312,-0.2770046384,-0.9352973828,0.983642332,0.8857974153,0.00681272874,1.353626338e-15,100.0,100.0,-0.2755023336,-0.1791278376,-2.040310018e-09,0.005665355688,1.318450365e-07,0.5895606502,7249488007.0,0.285399749,0.503051145,1.0,30.77410076,-29.96589288,507.1585,3.278208757e-16,-0.9352973828,0.4821781071,0.2421963575,0.010119,1.477266,1.462468,0.1128450705,1.921821,0.52034
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,23,1538,"(3,-1)",bond,,-0.37563077849,-0.198775247691,0.3167489939,0.158374497,0.158374497,0.0,0.1065047998,0.06437224793,0.3385789528,-0.4450837526,-0.3385789528,-0.9282966123,0.9402667257,0.7987067519,0.007674867987,2.049670771e-16,100.0,100.0,-0.3167489939,-0.2187443432,-0.003637739234,0.01803373887,-3.816285372e-06,0.7191504534,170960120.7,0.418033583,0.5708533088,1.0,40.1998077,-39.29984632,564.7348,5.787231782e-17,-0.9282966123,0.3129053656,0.1193011893,0.223019,2.182325,1.784375,0.06802943923,3.944314,0.25353
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,24,1608,"(3,+1)",ring,,-0.35640627969,-0.188602081035,0.02330358613,0.01165179307,0.01165179307,0.0,0.03116935107,0.003200664933,-0.00422844656,-0.02694090451,0.00422844656,0.1415911905,0.02974173139,0.149035638,0.0007818301233,7.941343508e-16,3.085496154e-16,0.005133864293,0.02330358613,0.05574288323,-5.073182193e-05,-0.002406678846,8.892227091e-06,0.8437078607,113357.7176,0.08374946861,0.04732559173,1.0,38.9136749,-38.74314067,107.0119,1.270746777e-17,0.1415911905,0.08257569375,-0.0001008883199,-1.215755,0.196618,0.911301,-0.008152676697,1.282867,0.779504
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,25,1677,"(3,-1)",bond,,-0.386362570397,-0.2044542674,0.3245516035,0.1622758018,0.1622758018,0.0,0.110816543,0.06672216865,0.3537477037,-0.4645642468,-0.3537477037,-0.9717246427,0.9403650302,0.7988469362,0.007835719297,5.761567308e-16,100.0,100.0,-0.3245516035,-0.223315105,-7.741048858e-05,0.01105234606,-1.395145361e-05,0.7179033088,187771459.2,0.4364371467,0.5822803249,1.0,39.72311025,-38.80469268,576.3162,1.67090891e-16,-0.9717246427,0.3135389633,0.1282346062,0.217854,2.250935,1.84828,0.06793883378,4.096661,0.244101
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,26,1747,"(3,-1)",bond,,0.943636422247,0.499350890031,0.2489289935,0.1244644968,0.1244644968,0.0,0.05694429817,0.01214360501,0.2156472308,-0.272591529,-0.2156472308,-0.6348117305,0.9610296469,0.8324062398,0.006245785978,2.215678521e-16,100.0,100.0,-0.2489289935,-0.1748020431,-1.137204756e-07,0.003562250859,1.399349752e-06,0.6174739554,57458774.33,0.3115179903,0.4703826172,1.0,34.58797221,-33.96300781,392.1714,4.799431296e-17,-0.6348117305,0.321590165,0.07351928875,0.034136,1.511943,1.462034,0.06658766931,2.569722,0.389147
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,27,1817,"(3,-1)",bond,,-0.323689383027,-0.171289044909,0.3079419565,0.1539709783,0.1539709783,0.0,0.1662177171,0.07082849529,0.4134934057,-0.5797111228,-0.4134934057,-0.9891027543,0.8547224234,0.7080899498,0.007492484681,1.44057632e-15,100.0,100.0,-0.3079419565,-0.2553772527,-4.990118597e-08,0.007784904507,3.507559681e-06,0.8733997444,2066633180.0,0.2827255009,0.4674137556,1.0,41.38348109,-40.0447408,840.0729,3.943229216e-16,-0.9891027543,0.3566606084,0.160934687,0.124008,1.996764,1.776468,0.01311164695,22.885178,0.043696
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,28,1887,"(3,-1)",bond,,-0.367933406236,-0.19470197371,0.28333506,0.14166753,0.14166753,0.0,0.07198314353,0.03708102479,0.2750476643,-0.3470308079,-0.2750476643,-0.8122580833,0.9596161023,0.829797106,0.006978051474,7.220774083e-16,100.0,100.0,-0.28333506,-0.1962497616,-0.01291797373,0.02687376101,3.495300425e-06,0.7056317633,96678607.11,0.3827114163,0.5256028276,1.0,41.26411674,-40.47024171,498.1645,1.803491529e-16,-0.8122580833,0.3155304818,0.1001786614,0.081192,1.856851,1.717411,0.06808579916,3.079029,0.324778
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,29,1957,"(3,-1)",bond,,-2.683420806133,-1.420005137868,0.2759345144,0.1379672572,0.1379672572,0.0,0.0429331279,0.01864866742,0.2774194877,-0.3203526156,-0.2774194877,-0.9379454394,0.9839089277,0.8866396803,0.006821871163,9.110164542e-16,100.0,100.0,-0.2759345144,-0.1792099386,-1.77364076e-07,0.004596492031,5.271321246e-08,0.5908862137,6998177007.0,0.2846130841,0.5042734115,1.0,29.32868025,-28.52268337,505.7711,2.210104709e-16,-0.9379454394,0.4812722035,0.2423378128,0.008405,1.480615,1.468273,0.1122145143,1.934684,0.51688
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,30,2027,"(3,-1)",bond,,-1.548729810365,-0.819552521491,0.2489395508,0.1244697754,0.1244697754,0.0,0.05694243097,0.01199460889,0.2156623066,-0.2726047376,-0.2156623066,-0.6348795026,0.9610373962,0.8324206745,0.00624601316,1.757473443e-15,100.0,100.0,-0.2489395508,-0.1748069137,-2.241084208e-07,0.003547738082,1.323826159e-06,0.6175172406,57459285.96,0.311553837,0.4704064496,1.0,34.58961525,-33.96459644,392.2056,3.807080525e-16,-0.6348795026,0.3215834224,0.07352709364,0.034167,1.512093,1.462136,0.06658971689,2.569789,0.389137
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,31,2097,"(3,-1)",bond,,-0.336833356458,-0.17824453611,0.310898511,0.1554492555,0.1554492555,0.0,0.09584406915,0.05496795068,0.3264153028,-0.422259372,-0.3264153028,-0.9222849346,0.9480952509,0.8104023521,0.007553810466,6.346539878e-16,100.0,100.0,-0.310898511,-0.2146174562,-0.0001022782406,0.01184564178,-5.419756333e-06,0.7167491889,150387117.2,0.4164192628,0.5644859917,1.0,41.96223227,-41.08383525,551.2029,1.755567448e-16,-0.9222849346,0.3151680185,0.1200083854,0.157768,2.106703,1.819625,0.0679438143,3.728331,0.268217
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,32,2167,"(3,+1)",ring,,-0.379060641135,-0.200590252839,0.02329874957,0.01164937478,0.01164937478,0.0,0.03116008009,0.00319950812,-0.004228838877,-0.02693124121,0.004228838877,0.1415556759,0.02973892902,0.1490294919,0.0007816851292,1.046327753e-15,4.065554674e-16,0.005198619976,0.02329874957,0.0557391003,-5.17375103e-05,-0.002412374584,2.935922694e-06,0.8438138335,113348.9199,0.08373575556,0.04731569504,1.0,38.8700729,-38.69945603,107.0638,1.673915841e-17,0.1415556759,0.0826658968,-0.000100782556,-1.216051,0.196327,0.90871,-0.008148659039,1.283159,0.779327
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,33,2236,"(3,-1)",bond,,-0.403649227804,-0.213601972552,0.4159781785,0.2079890893,0.2079890893,0.0,0.6656251534,0.1744000771,0.7560533477,-1.421678501,-0.7560533477,-0.3617127769,0.4999423431,0.4999749274,0.009674333304,3.914521529e-15,100.0,100.0,-0.4159781785,-0.3685194695,-5.701496239e-06,0.002773871935,-0.0003330113087,1.375237296,47402941180.0,0.4318196565,0.6486953211,1.0,41.41962381,-39.13953049,1430.781,1.491613446e-15,-0.3617127769,1.786269823,2.055342925,0.104097,0.630994,0.571502,-0.2239052999,2.697639,0.370695
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,34,2306,"(3,-1)",bond,,4.54663943973,2.405977977698,0.2758322367,0.1379161183,0.1379161183,0.0,0.04220014621,0.01891044834,0.2769746563,-0.3191748025,-0.2769746563,-0.9390980403,0.9844261399,0.8882976799,0.006819707782,1.416302902e-15,100.0,100.0,-0.2758322367,-0.178716215,-7.272366576e-09,0.005175819709,3.171817496e-08,0.5878041515,7693074019.0,0.2875161416,0.5058954464,1.0,29.31198133,-28.50633781,505.5494,3.434516984e-16,-0.9390980403,0.4855174037,0.2463375725,0.009373,1.473954,1.460267,0.1138757767,1.9037,0.525293
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,35,2376,"(3,-1)",bond,,-0.30243199243,-0.160040118242,0.2393992398,0.1196996199,0.1196996199,0.0,0.1292075325,0.05394940269,0.2705483654,-0.3997558979,-0.2705483654,-0.5653633318,0.8079261819,0.6722486082,0.006040053307,3.590362182e-16,100.0,100.0,-0.2393992398,-0.2237181445,-1.000790281e-06,0.003590156474,2.663028051e-06,0.790298545,1031309496.0,0.220178715,0.3364907988,1.0,38.63026035,-37.50770032,704.4176,7.450292174e-17,-0.5653633318,0.3148313786,0.06097557897,0.013525,1.407273,1.388493,0.03728061318,5.86533,0.170493
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,36,2446,"(3,-1)",bond,,-0.359841758976,-0.190420058381,0.3019304507,0.1509652254,0.1509652254,0.0,0.09013545218,0.05152291594,0.3088787451,-0.3990141973,-0.3088787451,-0.8749731718,0.9493233115,0.8123347389,0.007367478455,5.686689248e-16,100.0,100.0,-0.3019304507,-0.2088149064,-0.01499950407,0.02914489907,-3.492812319e-06,0.7135124694,130593709.9,0.4073888788,0.5520920037,1.0,42.34990494,-41.49973557,533.4898,1.523200605e-16,-0.8749731718,0.3169652473,0.1119841559,0.156845,2.016965,1.743505,0.06857559448,3.517332,0.284306
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,37,2516,"(3,-1)",bond,,-3.920415139557,-2.074594349133,0.2465673726,0.1232836863,0.1232836863,0.0,0.05737457741,0.01164735531,0.2131470764,-0.2705216538,-0.2131470764,-0.6230899958,0.959237514,0.8291142185,0.006194925639,6.506784581e-16,100.0,100.0,-0.2465673726,-0.1757673618,-1.439496716e-09,0.003378184357,7.505584098e-07,0.612483276,57051781.39,0.3384359209,0.4675839257,1.0,32.05190961,-31.42870347,391.0681,1.394747517e-16,-0.6230899958,0.311757231,0.06811276508,0.009309,1.506265,1.492373,0.06623210369,2.548301,0.392418
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,38,2586,"(3,-1)",bond,,-0.397068020273,-0.210119347507,0.2795369105,0.1397684553,0.1397684553,0.0,0.0671037875,0.03343658756,0.267007897,-0.3341116845,-0.267007897,-0.7996164382,0.9631544492,0.8364281756,0.006897983128,1.076394028e-15,100.0,100.0,-0.2795369105,-0.1897490336,-5.205246444e-05,0.007560122408,5.763637805e-05,0.7056345343,88910088.25,0.3449163892,0.5195203494,1.0,40.08860577,-39.3123714,487.0948,2.648831647e-16,-0.7996164382,0.3289909947,0.1044839517,0.108932,1.803853,1.626658,0.0661330277,3.034243,0.329571
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,39,2656,"(3,-1)",bond,,-0.420852349328,-0.22270547242,0.02320053154,0.01160026577,0.01160026577,0.0,0.02220132488,0.001086970493,-0.002412763719,-0.01978856116,0.002412763719,0.09845635438,0.05617456372,0.1961885931,0.0007787399017,4.330785394e-15,1.684406141e-15,0.2154540464,-0.02320053154,0.0314647281,-3.928856073e-07,-0.0006133268546,-2.431640605e-05,0.6047637382,548519.6929,0.05766878527,0.0496256033,1.0,32.42198498,-32.37091116,32.04934,6.89627215e-17,0.09845635438,0.1365800621,4.214733517e-05,1.269163,0.193748,0.085383,-0.002663728112,3.298931,0.303129
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,40,2726,"(3,+1)",ring,,-0.318244295631,-0.168407628748,0.02040618314,0.01020309157,0.01020309157,0.0,0.02799618375,0.002912447213,-0.004015404241,-0.02398077951,0.004015404241,0.128046352,0.02382482223,0.1351582876,0.0006942990229,3.396771047e-15,1.361292747e-15,0.007850421787,0.02040618314,0.0484777664,-7.199149446e-06,-0.001247546346,1.182595587e-05,0.8695635713,84924.53426,0.07377499466,0.04252089811,1.0,38.9380991,-38.75303413,116.1301,4.696823422e-17,0.128046352,0.07117092958,-6.95405078e-05,-1.195497,0.194194,0.993332,-0.007261811823,1.277642,0.782692
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,41,2795,"(3,-1)",bond,,-0.366901590189,-0.194155960172,0.3019857665,0.1509928832,0.1509928832,0.0,0.09015284412,0.05151923464,0.3089788637,-0.3991317078,-0.3089788637,-0.8753040784,0.9493341255,0.8123518706,0.007368630654,8.052125667e-16,100.0,100.0,-0.3019857665,-0.2088406956,-0.01576418247,0.02931966023,-3.074748415e-06,0.7135755456,130676058.3,0.407382143,0.552175378,1.0,42.34046662,-41.49011693,533.6029,2.157226096e-16,-0.8753040784,0.316998795,0.1120657323,0.156671,2.017228,1.743994,0.0685805093,3.517828,0.284266
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,42,2865,"(3,-1)",bond,,4.399675946856,2.328208246434,0.2758434705,0.1379217353,0.1379217353,0.0,0.0421953019,0.01890482938,0.2769883951,-0.319183697,-0.2769883951,-0.9391723727,0.9844317394,0.8883158048,0.006819945407,1.104669964e-15,100.0,100.0,-0.2758434705,-0.178717029,-7.905563422e-09,0.005182486963,-1.426665327e-07,0.5878226752,7697673308.0,0.2875386522,0.5059319647,1.0,29.31964776,-28.51397328,505.5688,2.67893098e-16,-0.9391723727,0.485565888,0.246404665,0.009361,1.473926,1.460256,0.1138889513,1.90357,0.525329
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,43,2935,"(3,+1)",ring,,-0.420096481507,-0.222305484394,0.02288766859,0.01144383429,0.01144383429,0.0,0.02527371723,0.001448431773,-0.003030875088,-0.02224284214,0.003030875088,0.1132183693,0.04205346503,0.1732839797,0.0007693482668,1.45696643e-15,5.684673418e-16,0.2092269106,0.02288766859,0.03563039531,-2.112148978e-07,-0.0007219762323,-4.386797236e-05,0.6678989904,238298.5733,0.05979373827,0.04882344963,1.0,33.47539245,-33.40132863,46.47578,2.285658048e-17,0.1132183693,0.1229757284,-4.369155191e-05,-2.668702,0.197997,0.118653,-0.004786593307,1.876552,0.532892
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,44,3004,"(3,-1)",bond,,-6.186458899995,-3.273733066065,0.2763045974,0.1381522987,0.1381522987,0.0,0.04270366012,0.008881990042,0.2781298551,-0.3208335152,-0.2781298551,-0.9417047798,0.9841475553,0.8874006073,0.006829698036,1.17300738e-15,100.0,100.0,-0.2763045974,-0.1793613696,-3.673990556e-09,0.004834737455,-1.939498372e-06,0.5895665244,7645386760.0,0.2872575589,0.5054976035,1.0,27.65522879,-26.84449265,508.745,2.849887173e-16,-0.9417047798,0.4855308234,0.2472515404,0.009223,1.476515,1.463022,0.114077009,1.909184,0.523784
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,45,3074,"(3,-1)",bond,,-0.343886797635,-0.181977056439,0.3006673238,0.1503336619,0.1503336619,0.0,0.09072809088,0.05218723188,0.3067212682,-0.3974493591,-0.3067212682,-0.8639727093,0.9480045796,0.8102617814,0.007341158306,1.389868291e-16,100.0,100.0,-0.3006673238,-0.2088453523,-0.003795747935,0.01695149562,1.952960184e-07,0.7128541119,129820432.7,0.4063017608,0.5499899373,1.0,42.48143362,-41.63383079,531.8793,3.70568502e-17,-0.8639727093,0.3158385786,0.1092826135,0.163209,2.008661,1.726828,0.06836316864,3.521457,0.283973
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,46,3144,"(3,-1)",bond,,-5.250820814446,-2.77861471354,0.2755291233,0.1377645617,0.1377645617,0.0,0.04317478163,0.0192664465,0.2770461298,-0.3202209115,-0.2770461298,-0.9354853927,0.9836516509,0.8858267178,0.006813295525,1.961364501e-16,100.0,100.0,-0.2755291233,-0.1791342148,-5.462412992e-09,0.005560623678,-3.581968177e-08,0.5896252474,7255110264.0,0.2854271612,0.5031097851,1.0,30.78451707,-29.97619701,507.2289,4.750535546e-17,-0.9354853927,0.4822381211,0.2423112707,0.010124,1.477345,1.462538,0.1128637913,1.921733,0.520364
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,47,3214,"(3,-1)",bond,,-0.390527307208,-0.20665815121,0.3109045101,0.1554522551,0.1554522551,0.0,0.09581573343,0.0549922674,0.3264068516,-0.4222225851,-0.3264068516,-0.9223644728,0.9481275055,0.8104527209,0.0075539348,9.648049108e-16,100.0,100.0,-0.3109045101,-0.2145979828,-0.0001061879867,0.01187109357,-1.591181741e-05,0.7167759079,150302501.8,0.4165505324,0.5645153253,1.0,41.91533808,-41.03702255,551.1518,2.668881122e-16,-0.9223644728,0.3151638066,0.1200167807,0.158375,2.107371,1.819248,0.0679556032,3.727837,0.268252
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,48,3284,"(3,-1)",bond,,-0.286955415149,-0.151850266242,0.2892984014,0.1446492007,0.1446492007,0.0,0.0361209158,0.0181851223,0.2943897727,-0.3305106885,-0.2943897727,-1.033075427,0.9902082454,0.9095756112,0.00710339802,1.418721616e-15,100.0,100.0,-0.2892984014,-0.1783599982,-2.269257177e-07,0.00589178196,-3.823764315e-06,0.5947008207,12751927460.0,0.3077666976,0.5468727736,1.0,33.80208054,-32.98367239,513.5593,3.625582758e-16,-1.033075427,0.5396467954,0.3336413802,0.026405,1.476165,1.438189,0.1257976765,1.831521,0.545994
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,49,3354,"(3,-1)",bond,,-0.409947533662,-0.21693489248,0.3032196186,0.1516098093,0.1516098093,0.0,0.1556146728,0.06748748222,0.3931357217,-0.5487503945,-0.3931357217,-0.9500841956,0.8644133668,0.7163208644,0.007394321769,5.558652021e-16,100.0,100.0,-0.3032196186,-0.2493409351,-3.812834994e-09,0.007484229906,4.645062546e-05,0.860287802,1654265706.0,0.2851823802,0.4716086928,1.0,41.04513145,-39.75841007,807.4305,1.495899835e-16,-0.9500841956,0.3676479273,0.1590453506,0.125003,1.897532,1.686691,0.02349763278,12.341856,0.081025
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,50,3424,"(3,+1)",ring,,-0.359264420552,-0.190114544045,0.02099817932,0.01049908966,0.01049908966,0.0,0.02742827252,0.002613670943,-0.003821987574,-0.02360628494,0.003821987574,0.1250010404,0.02720916718,0.1433250967,0.0007122964253,2.024634504e-15,8.05997922e-16,1.702075786e-05,0.02099817932,0.05001278467,-0.01016249829,-0.0276205153,-6.605191855e-07,0.8408131017,86402.58423,0.07464914275,0.04260241794,1.0,39.93335355,-39.76658494,104.649,2.888992657e-17,0.1250010404,0.07262870385,-7.25526536e-05,-1.221008,0.204582,0.925679,-0.007267293251,1.230362,0.812769
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,51,3493,"(3,-1)",bond,,-0.295503313967,-0.156373619498,0.3032187446,0.1516093723,0.1516093723,0.0,0.1556117631,0.06748512361,0.3931301731,-0.5487419362,-0.3931301731,-0.9500736396,0.8644166234,0.7163236877,0.007394303577,1.715155949e-15,100.0,100.0,-0.3032187446,-0.2493391628,-5.601202869e-09,0.007479796024,-3.998778644e-05,0.8602805398,1654145154.0,0.2851840633,0.4716118061,1.0,41.04517655,-39.75847419,807.4186,4.61567545e-16,-0.9500736396,0.3676457402,0.1590414009,0.124994,1.897518,1.686692,0.02349954362,12.340767,0.081032
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,52,3563,"(3,-1)",bond,,-0.434557095392,-0.229957711718,0.2892980117,0.1446490058,0.1446490058,0.0,0.03612075392,0.0181862774,0.2943879081,-0.330508662,-0.2943879081,-1.033068617,0.9902082887,0.9095757951,0.007103389843,4.37840021e-16,100.0,100.0,-0.2892980117,-0.1783603135,-2.156423529e-07,0.005895262434,4.208128787e-06,0.5947040561,12752243800.0,0.3077673661,0.5468718282,1.0,33.80195621,-32.98354156,513.5634,1.118910758e-16,-1.033068617,0.539653837,0.3336458161,0.026409,1.476149,1.438168,0.1257998991,1.831488,0.546004
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,53,3633,"(3,-1)",bond,,-0.315555705858,-0.166984888311,0.3109018361,0.155450918,0.155450918,0.0,0.09581370153,0.05498720283,0.3264018172,-0.4222155187,-0.3264018172,-0.9223524627,0.9481281813,0.8104537766,0.00755387938,2.835896252e-16,100.0,100.0,-0.3109018361,-0.2145962373,-8.991543118e-05,0.01186463752,1.392967023e-05,0.7167756109,150296471.2,0.4165477257,0.564511634,1.0,41.91535958,-41.03705176,551.1469,7.844693035e-17,-0.9223524627,0.3151591277,0.120011844,0.158364,2.107365,1.81926,0.06795502973,3.727802,0.268255
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,54,3703,"(3,-1)",bond,,-0.374345690825,-0.198095208584,0.300666149,0.1503330745,0.1503330745,0.0,0.0907274973,0.0521873538,0.3067184691,-0.3974459664,-0.3067184691,-0.8639638872,0.9480045825,0.8102617861,0.007341133819,6.331985158e-16,100.0,100.0,-0.300666149,-0.2088447989,-0.003983870903,0.01701011744,-8.385194082e-08,0.7128538073,129818138.0,0.4063080629,0.5499883636,1.0,42.48141257,-41.63381284,531.8773,1.688234911e-16,-0.8639638872,0.315827493,0.1092751,0.163207,2.008696,1.72686,0.06836086803,3.521527,0.283968
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,55,3773,"(3,-1)",bond,,4.518711156415,2.391198966628,0.2755020407,0.1377510203,0.1377510203,0.0,0.04318465392,0.01926178265,0.2770078421,-0.3201924961,-0.2770078421,-0.9352927529,0.9836390254,0.885787019,0.006812722544,1.097440109e-15,100.0,100.0,-0.2755020407,-0.1791298,-1.25522651e-09,0.005675955303,-1.085582926e-07,0.5896061256,7247851900.0,0.2853914333,0.5030411247,1.0,30.78128369,-29.97302535,507.1902,2.657774503e-16,-0.9352927529,0.4821519129,0.2421726639,0.010122,1.477317,1.462513,0.1128382127,1.921941,0.520307
