system,source_file,energy_ev,tdos,opdos,pdos_fragment_1,pdos_fragment_2,pdos_fragment_3,pdos_fragment_4,pdos_fragment_5,pdos_fragment_6,pdos_fragment_7,pdos_fragment_8,pdos_fragment_9,pdos_fragment_10,energy_homo_aligned_ev,tdos_per_atom,pdos_fragment_1_per_atom,pdos_fragment_2_per_atom,pdos_fragment_3_per_atom,pdos_fragment_4_per_atom
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.80794,2.4e-05,-1e-06,7e-06,1e-06,1.6e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.533301666051459,6e-07,1.75e-07,2.5e-08,4e-07,2.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.8026,2.9e-05,-2e-06,8e-06,1e-06,1.9e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.5279616660514588,7.25e-07,2e-07,2.5e-08,4.75e-07,2.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.79727,3.4e-05,-2e-06,9e-06,1e-06,2.3e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.522631666051458,8.5e-07,2.2500000000000002e-07,2.5e-08,5.75e-07,2.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.79193,4.1e-05,-2e-06,1.1e-05,1e-06,2.8e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.5172916660514595,1.025e-06,2.75e-07,2.5e-08,7e-07,2.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.7866,4.9e-05,-3e-06,1.3e-05,1e-06,3.4e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.5119616660514588,1.225e-06,3.2499999999999996e-07,2.5e-08,8.5e-07,2.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.78126,5.9e-05,-3e-06,1.6e-05,1e-06,4e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.5066216660514584,1.4749999999999999e-06,4e-07,2.5e-08,1.0000000000000002e-06,2.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.77593,7e-05,-4e-06,1.9e-05,2e-06,4.8e-05,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.5012916660514595,1.7499999999999998e-06,4.75e-07,5e-08,1.2e-06,5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.77059,8.4e-05,-5e-06,2.2e-05,2e-06,5.8e-05,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.495951666051459,2.1e-06,5.5e-07,5e-08,1.45e-06,5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.76526,0.0001,-6e-06,2.6e-05,2e-06,6.9e-05,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.4906216660514584,2.5e-06,6.499999999999999e-07,5e-08,1.725e-06,5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.75992,0.000119,-7e-06,3.1e-05,3e-06,8.2e-05,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.485281666051458,2.9750000000000003e-06,7.75e-07,7.5e-08,2.05e-06,7.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.75458,0.000141,-8e-06,3.7e-05,3e-06,9.7e-05,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.4799416660514595,3.525e-06,9.249999999999999e-07,7.5e-08,2.425e-06,7.5e-08
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.74925,0.000167,-1e-05,4.4e-05,4e-06,0.000115,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.4746116660514588,4.175e-06,1.1e-06,1e-07,2.875e-06,1e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.74391,0.000197,-1.1e-05,5.2e-05,5e-06,0.000136,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.4692716660514584,4.9249999999999994e-06,1.2999999999999998e-06,1.2500000000000002e-07,3.4e-06,1.2500000000000002e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.73858,0.000233,-1.4e-05,6.1e-05,6e-06,0.00016,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.4639416660514595,5.825e-06,1.525e-06,1.5e-07,4.000000000000001e-06,1.5e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.73324,0.000275,-1.6e-05,7.2e-05,7e-06,0.000189,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.458601666051459,6.875e-06,1.8000000000000001e-06,1.75e-07,4.7250000000000005e-06,1.75e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.72791,0.000323,-1.9e-05,8.5e-05,8e-06,0.000222,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.4532716660514584,8.075e-06,2.125e-06,2e-07,5.55e-06,2e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.72257,0.00038,-2.2e-05,0.0001,9e-06,0.000261,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,-3.447931666051458,9.5e-06,2.5e-06,2.2500000000000002e-07,6.525e-06,2.2500000000000002e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.71724,0.000445,-2.6e-05,0.000117,1.1e-05,0.000306,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.442601666051459,1.1125e-05,2.925e-06,2.75e-07,7.65e-06,2.75e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.7119,0.000521,-3e-05,0.000137,1.2e-05,0.000359,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.4372616660514588,1.3025e-05,3.425e-06,3e-07,8.975e-06,3.2499999999999996e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.70657,0.000609,-3.5e-05,0.000161,1.5e-05,0.000419,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.431931666051458,1.5224999999999999e-05,4.0250000000000004e-06,3.75e-07,1.0475e-05,3.75e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.70123,0.000711,-4.1e-05,0.000187,1.7e-05,0.000489,1.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.4265916660514595,1.7775000000000002e-05,4.675e-06,4.25e-07,1.2224999999999999e-05,4.5000000000000003e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.6959,0.000828,-4.8e-05,0.000218,2e-05,0.000569,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.4212616660514588,2.07e-05,5.45e-06,5.000000000000001e-07,1.4224999999999998e-05,5.000000000000001e-07
pdi,calculations/pdi/multiwfn_analysis/dos/pdi_dos_curve.txt,-11.69056,0.000962,-5.6e-05,0.000254,2.3e-05,0.000662,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.4159216660514584,2.405e-05,6.35e-06,5.75e-07,1.6550000000000002e-05,6e-07
